order_id,timestamp,store_id,sku_id,demand_qty,fulfilled_qty,lost_qty,stockout_flag,unit_price,revenue,lost_revenue
ORD0084472,2026-08-22 17:00:00,LKO11,SKU017,1,1,0,0,299,299,0
ORD0084473,2026-08-22 18:00:00,LKO11,SKU001,3,0,3,1,27,0,81
ORD0084474,2026-08-22 18:00:00,LKO11,SKU002,3,3,0,0,58,174,0
ORD0084475,2026-08-22 18:00:00,LKO11,SKU003,5,5,0,0,48,240,0
ORD0084476,2026-08-22 18:00:00,LKO11,SKU004,6,6,0,0,22,132,0
ORD0084477,2026-08-22 18:00:00,LKO11,SKU005,4,1,3,1,35,35,105
ORD0084478,2026-08-22 18:00:00,LKO11,SKU006,1,1,0,0,45,45,0
ORD0084479,2026-08-22 18:00:00,LKO11,SKU007,6,0,6,1,20,0,120
ORD0084480,2026-08-22 18:00:00,LKO11,SKU008,3,0,3,1,14,0,42
ORD0084481,2026-08-22 18:00:00,LKO11,SKU009,2,2,0,0,30,60,0
ORD0084482,2026-08-22 18:00:00,LKO11,SKU010,6,4,2,1,40,160,80
ORD0084483,2026-08-22 18:00:00,LKO11,SKU011,3,3,0,0,110,330,0
ORD0084484,2026-08-22 18:00:00,LKO11,SKU012,5,5,0,0,20,100,0
ORD0084485,2026-08-22 18:00:00,LKO11,SKU013,2,2,0,0,130,260,0
ORD0084486,2026-08-22 18:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084487,2026-08-22 18:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084488,2026-08-22 19:00:00,LKO11,SKU001,9,0,9,1,27,0,243
ORD0084489,2026-08-22 19:00:00,LKO11,SKU002,6,6,0,0,58,348,0
ORD0084490,2026-08-22 19:00:00,LKO11,SKU003,2,2,0,0,48,96,0
ORD0084491,2026-08-22 19:00:00,LKO11,SKU004,7,4,3,1,22,88,66
ORD0084492,2026-08-22 19:00:00,LKO11,SKU005,8,0,8,1,35,0,280
ORD0084493,2026-08-22 19:00:00,LKO11,SKU006,5,5,0,0,45,225,0
ORD0084494,2026-08-22 19:00:00,LKO11,SKU007,5,0,5,1,20,0,100
ORD0084495,2026-08-22 19:00:00,LKO11,SKU008,5,0,5,1,14,0,70
ORD0084496,2026-08-22 19:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084497,2026-08-22 19:00:00,LKO11,SKU010,3,0,3,1,40,0,120
ORD0084498,2026-08-22 19:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084499,2026-08-22 19:00:00,LKO11,SKU012,6,6,0,0,20,120,0
ORD0084500,2026-08-22 19:00:00,LKO11,SKU013,3,3,0,0,130,390,0
ORD0084501,2026-08-22 19:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084502,2026-08-22 19:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084503,2026-08-22 19:00:00,LKO11,SKU016,1,1,0,0,1499,1499,0
ORD0084504,2026-08-22 19:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084505,2026-08-22 20:00:00,LKO11,SKU001,12,0,12,1,27,0,324
ORD0084506,2026-08-22 20:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084507,2026-08-22 20:00:00,LKO11,SKU003,5,5,0,0,48,240,0
ORD0084508,2026-08-22 20:00:00,LKO11,SKU004,11,0,11,1,22,0,242
ORD0084509,2026-08-22 20:00:00,LKO11,SKU005,5,0,5,1,35,0,175
ORD0084510,2026-08-22 20:00:00,LKO11,SKU006,4,0,4,1,45,0,180
ORD0084511,2026-08-22 20:00:00,LKO11,SKU007,5,0,5,1,20,0,100
ORD0084512,2026-08-22 20:00:00,LKO11,SKU008,2,0,2,1,14,0,28
ORD0084513,2026-08-22 20:00:00,LKO11,SKU009,2,2,0,0,30,60,0
ORD0084514,2026-08-22 20:00:00,LKO11,SKU010,1,0,1,1,40,0,40
ORD0084515,2026-08-22 20:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084516,2026-08-22 20:00:00,LKO11,SKU012,7,5,2,1,20,100,40
ORD0084517,2026-08-22 20:00:00,LKO11,SKU013,2,2,0,0,130,260,0
ORD0084518,2026-08-22 20:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084519,2026-08-22 21:00:00,LKO11,SKU001,6,0,6,1,27,0,162
ORD0084520,2026-08-22 21:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084521,2026-08-22 21:00:00,LKO11,SKU004,6,0,6,1,22,0,132
ORD0084522,2026-08-22 21:00:00,LKO11,SKU005,7,0,7,1,35,0,245
ORD0084523,2026-08-22 21:00:00,LKO11,SKU006,6,0,6,1,45,0,270
ORD0084524,2026-08-22 21:00:00,LKO11,SKU007,8,0,8,1,20,0,160
ORD0084525,2026-08-22 21:00:00,LKO11,SKU008,1,0,1,1,14,0,14
ORD0084526,2026-08-22 21:00:00,LKO11,SKU009,4,4,0,0,30,120,0
ORD0084527,2026-08-22 21:00:00,LKO11,SKU010,2,0,2,1,40,0,80
ORD0084528,2026-08-22 21:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084529,2026-08-22 21:00:00,LKO11,SKU012,5,0,5,1,20,0,100
ORD0084530,2026-08-22 21:00:00,LKO11,SKU013,3,3,0,0,130,390,0
ORD0084531,2026-08-22 21:00:00,LKO11,SKU016,1,1,0,0,1499,1499,0
ORD0084532,2026-08-22 22:00:00,LKO11,SKU001,4,0,4,1,27,0,108
ORD0084533,2026-08-22 22:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084534,2026-08-22 22:00:00,LKO11,SKU003,3,3,0,0,48,144,0
ORD0084535,2026-08-22 22:00:00,LKO11,SKU004,5,0,5,1,22,0,110
ORD0084536,2026-08-22 22:00:00,LKO11,SKU005,1,0,1,1,35,0,35
ORD0084537,2026-08-22 22:00:00,LKO11,SKU006,3,0,3,1,45,0,135
ORD0084538,2026-08-22 22:00:00,LKO11,SKU007,1,0,1,1,20,0,20
ORD0084539,2026-08-22 22:00:00,LKO11,SKU008,3,0,3,1,14,0,42
ORD0084540,2026-08-22 22:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084541,2026-08-22 22:00:00,LKO11,SKU010,2,0,2,1,40,0,80
ORD0084542,2026-08-22 22:00:00,LKO11,SKU012,1,0,1,1,20,0,20
ORD0084543,2026-08-22 22:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084544,2026-08-22 22:00:00,LKO11,SKU017,1,1,0,0,299,299,0
ORD0084545,2026-08-22 23:00:00,LKO11,SKU001,1,0,1,1,27,0,27
ORD0084546,2026-08-22 23:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084547,2026-08-22 23:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084548,2026-08-22 23:00:00,LKO11,SKU005,1,0,1,1,35,0,35
ORD0084549,2026-08-22 23:00:00,LKO11,SKU008,1,0,1,1,14,0,14
ORD0084550,2026-08-22 23:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084551,2026-08-22 23:00:00,LKO11,SKU010,2,0,2,1,40,0,80
ORD0084552,2026-08-22 23:00:00,LKO11,SKU012,1,0,1,1,20,0,20
ORD0084553,2026-08-22 23:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084554,2026-08-23 00:00:00,LKO11,SKU001,2,2,0,0,27,54,0
ORD0084555,2026-08-23 00:00:00,LKO11,SKU005,1,1,0,0,35,35,0
ORD0084556,2026-08-23 00:00:00,LKO11,SKU006,1,1,0,0,45,45,0
ORD0084557,2026-08-23 00:00:00,LKO11,SKU008,1,1,0,0,14,14,0
ORD0084558,2026-08-23 00:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084559,2026-08-23 00:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084560,2026-08-23 00:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084561,2026-08-23 01:00:00,LKO11,SKU008,1,1,0,0,14,14,0
ORD0084562,2026-08-23 03:00:00,LKO11,SKU004,1,1,0,0,22,22,0
ORD0084563,2026-08-23 05:00:00,LKO11,SKU008,1,1,0,0,14,14,0
ORD0084564,2026-08-23 06:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084565,2026-08-23 06:00:00,LKO11,SKU004,3,3,0,0,22,66,0
ORD0084566,2026-08-23 06:00:00,LKO11,SKU005,1,1,0,0,35,35,0
ORD0084567,2026-08-23 06:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084568,2026-08-23 06:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084569,2026-08-23 06:00:00,LKO11,SKU010,1,1,0,0,40,40,0
ORD0084570,2026-08-23 06:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084571,2026-08-23 06:00:00,LKO11,SKU012,1,1,0,0,20,20,0
ORD0084572,2026-08-23 06:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084573,2026-08-23 06:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084574,2026-08-23 07:00:00,LKO11,SKU001,2,2,0,0,27,54,0
ORD0084575,2026-08-23 07:00:00,LKO11,SKU002,4,4,0,0,58,232,0
ORD0084576,2026-08-23 07:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084577,2026-08-23 07:00:00,LKO11,SKU004,2,2,0,0,22,44,0
ORD0084578,2026-08-23 07:00:00,LKO11,SKU005,4,4,0,0,35,140,0
ORD0084579,2026-08-23 07:00:00,LKO11,SKU006,3,3,0,0,45,135,0
ORD0084580,2026-08-23 07:00:00,LKO11,SKU007,2,2,0,0,20,40,0
ORD0084581,2026-08-23 07:00:00,LKO11,SKU008,4,4,0,0,14,56,0
ORD0084582,2026-08-23 07:00:00,LKO11,SKU009,3,3,0,0,30,90,0
ORD0084583,2026-08-23 07:00:00,LKO11,SKU010,2,2,0,0,40,80,0
ORD0084584,2026-08-23 07:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084585,2026-08-23 07:00:00,LKO11,SKU012,2,2,0,0,20,40,0
ORD0084586,2026-08-23 07:00:00,LKO11,SKU013,1,1,0,0,130,130,0
ORD0084587,2026-08-23 08:00:00,LKO11,SKU001,8,8,0,0,27,216,0
ORD0084588,2026-08-23 08:00:00,LKO11,SKU002,2,2,0,0,58,116,0
ORD0084589,2026-08-23 08:00:00,LKO11,SKU003,3,3,0,0,48,144,0
ORD0084590,2026-08-23 08:00:00,LKO11,SKU004,9,9,0,0,22,198,0
ORD0084591,2026-08-23 08:00:00,LKO11,SKU005,4,4,0,0,35,140,0
ORD0084592,2026-08-23 08:00:00,LKO11,SKU006,7,7,0,0,45,315,0
ORD0084593,2026-08-23 08:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084594,2026-08-23 08:00:00,LKO11,SKU008,6,6,0,0,14,84,0
ORD0084595,2026-08-23 08:00:00,LKO11,SKU010,5,5,0,0,40,200,0
ORD0084596,2026-08-23 08:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084597,2026-08-23 08:00:00,LKO11,SKU012,4,4,0,0,20,80,0
ORD0084598,2026-08-23 08:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084599,2026-08-23 09:00:00,LKO11,SKU001,4,4,0,0,27,108,0
ORD0084600,2026-08-23 09:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084601,2026-08-23 09:00:00,LKO11,SKU003,2,2,0,0,48,96,0
ORD0084602,2026-08-23 09:00:00,LKO11,SKU004,3,3,0,0,22,66,0
ORD0084603,2026-08-23 09:00:00,LKO11,SKU005,1,1,0,0,35,35,0
ORD0084604,2026-08-23 09:00:00,LKO11,SKU006,4,4,0,0,45,180,0
ORD0084605,2026-08-23 09:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084606,2026-08-23 09:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084607,2026-08-23 09:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084608,2026-08-23 09:00:00,LKO11,SKU010,2,2,0,0,40,80,0
ORD0084609,2026-08-23 09:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084610,2026-08-23 09:00:00,LKO11,SKU012,2,2,0,0,20,40,0
ORD0084611,2026-08-23 09:00:00,LKO11,SKU014,2,2,0,0,55,110,0
ORD0084612,2026-08-23 10:00:00,LKO11,SKU001,5,5,0,0,27,135,0
ORD0084613,2026-08-23 10:00:00,LKO11,SKU003,3,3,0,0,48,144,0
ORD0084614,2026-08-23 10:00:00,LKO11,SKU004,2,0,2,1,22,0,44
ORD0084615,2026-08-23 10:00:00,LKO11,SKU005,5,5,0,0,35,175,0
ORD0084616,2026-08-23 10:00:00,LKO11,SKU006,4,4,0,0,45,180,0
ORD0084617,2026-08-23 10:00:00,LKO11,SKU007,3,3,0,0,20,60,0
ORD0084618,2026-08-23 10:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084619,2026-08-23 10:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084620,2026-08-23 10:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084621,2026-08-23 10:00:00,LKO11,SKU012,1,1,0,0,20,20,0
ORD0084622,2026-08-23 10:00:00,LKO11,SKU017,1,1,0,0,299,299,0
ORD0084623,2026-08-23 11:00:00,LKO11,SKU001,2,2,0,0,27,54,0
ORD0084624,2026-08-23 11:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084625,2026-08-23 11:00:00,LKO11,SKU003,2,2,0,0,48,96,0
ORD0084626,2026-08-23 11:00:00,LKO11,SKU004,1,0,1,1,22,0,22
ORD0084627,2026-08-23 11:00:00,LKO11,SKU005,1,1,0,0,35,35,0
ORD0084628,2026-08-23 11:00:00,LKO11,SKU006,2,2,0,0,45,90,0
ORD0084629,2026-08-23 11:00:00,LKO11,SKU007,3,3,0,0,20,60,0
ORD0084630,2026-08-23 11:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084631,2026-08-23 11:00:00,LKO11,SKU010,1,1,0,0,40,40,0
ORD0084632,2026-08-23 11:00:00,LKO11,SKU012,3,3,0,0,20,60,0
ORD0084633,2026-08-23 11:00:00,LKO11,SKU014,2,2,0,0,55,110,0
ORD0084634,2026-08-23 11:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084635,2026-08-23 11:00:00,LKO11,SKU017,2,2,0,0,299,598,0
ORD0084636,2026-08-23 12:00:00,LKO11,SKU001,5,5,0,0,27,135,0
ORD0084637,2026-08-23 12:00:00,LKO11,SKU002,2,2,0,0,58,116,0
ORD0084638,2026-08-23 12:00:00,LKO11,SKU003,5,5,0,0,48,240,0
ORD0084639,2026-08-23 12:00:00,LKO11,SKU004,3,0,3,1,22,0,66
ORD0084640,2026-08-23 12:00:00,LKO11,SKU005,4,4,0,0,35,140,0
ORD0084641,2026-08-23 12:00:00,LKO11,SKU006,4,4,0,0,45,180,0
ORD0084642,2026-08-23 12:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084643,2026-08-23 12:00:00,LKO11,SKU008,1,1,0,0,14,14,0
ORD0084644,2026-08-23 12:00:00,LKO11,SKU009,3,3,0,0,30,90,0
ORD0084645,2026-08-23 12:00:00,LKO11,SKU010,2,2,0,0,40,80,0
ORD0084646,2026-08-23 12:00:00,LKO11,SKU012,1,1,0,0,20,20,0
ORD0084647,2026-08-23 12:00:00,LKO11,SKU013,1,1,0,0,130,130,0
ORD0084648,2026-08-23 12:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084649,2026-08-23 13:00:00,LKO11,SKU001,7,7,0,0,27,189,0
ORD0084650,2026-08-23 13:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084651,2026-08-23 13:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084652,2026-08-23 13:00:00,LKO11,SKU004,3,0,3,1,22,0,66
ORD0084653,2026-08-23 13:00:00,LKO11,SKU005,4,4,0,0,35,140,0
ORD0084654,2026-08-23 13:00:00,LKO11,SKU006,2,2,0,0,45,90,0
ORD0084655,2026-08-23 13:00:00,LKO11,SKU007,2,2,0,0,20,40,0
ORD0084656,2026-08-23 13:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084657,2026-08-23 13:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084658,2026-08-23 13:00:00,LKO11,SKU010,1,1,0,0,40,40,0
ORD0084659,2026-08-23 13:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084660,2026-08-23 13:00:00,LKO11,SKU012,2,2,0,0,20,40,0
ORD0084661,2026-08-23 13:00:00,LKO11,SKU013,1,1,0,0,130,130,0
ORD0084662,2026-08-23 13:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084663,2026-08-23 13:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084664,2026-08-23 14:00:00,LKO11,SKU001,3,3,0,0,27,81,0
ORD0084665,2026-08-23 14:00:00,LKO11,SKU004,4,0,4,1,22,0,88
ORD0084666,2026-08-23 14:00:00,LKO11,SKU005,3,1,2,1,35,35,70
ORD0084667,2026-08-23 14:00:00,LKO11,SKU006,5,5,0,0,45,225,0
ORD0084668,2026-08-23 14:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084669,2026-08-23 14:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084670,2026-08-23 14:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084671,2026-08-23 14:00:00,LKO11,SKU010,1,1,0,0,40,40,0
ORD0084672,2026-08-23 14:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084673,2026-08-23 14:00:00,LKO11,SKU012,4,4,0,0,20,80,0
ORD0084674,2026-08-23 14:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084675,2026-08-23 15:00:00,LKO11,SKU001,3,3,0,0,27,81,0
ORD0084676,2026-08-23 15:00:00,LKO11,SKU002,3,3,0,0,58,174,0
ORD0084677,2026-08-23 15:00:00,LKO11,SKU004,4,0,4,1,22,0,88
ORD0084678,2026-08-23 15:00:00,LKO11,SKU005,1,0,1,1,35,0,35
ORD0084679,2026-08-23 15:00:00,LKO11,SKU006,2,2,0,0,45,90,0
ORD0084680,2026-08-23 15:00:00,LKO11,SKU007,2,2,0,0,20,40,0
ORD0084681,2026-08-23 15:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084682,2026-08-23 15:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084683,2026-08-23 15:00:00,LKO11,SKU016,1,1,0,0,1499,1499,0
ORD0084684,2026-08-23 16:00:00,LKO11,SKU001,2,0,2,1,27,0,54
ORD0084685,2026-08-23 16:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084686,2026-08-23 16:00:00,LKO11,SKU004,5,0,5,1,22,0,110
ORD0084687,2026-08-23 16:00:00,LKO11,SKU005,2,0,2,1,35,0,70
ORD0084688,2026-08-23 16:00:00,LKO11,SKU006,2,2,0,0,45,90,0
ORD0084689,2026-08-23 16:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084690,2026-08-23 16:00:00,LKO11,SKU008,2,2,0,0,14,28,0
ORD0084691,2026-08-23 16:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084692,2026-08-23 16:00:00,LKO11,SKU010,1,1,0,0,40,40,0
ORD0084693,2026-08-23 16:00:00,LKO11,SKU012,2,1,1,1,20,20,20
ORD0084694,2026-08-23 17:00:00,LKO11,SKU001,3,0,3,1,27,0,81
ORD0084695,2026-08-23 17:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084696,2026-08-23 17:00:00,LKO11,SKU003,3,3,0,0,48,144,0
ORD0084697,2026-08-23 17:00:00,LKO11,SKU004,5,0,5,1,22,0,110
ORD0084698,2026-08-23 17:00:00,LKO11,SKU005,5,0,5,1,35,0,175
ORD0084699,2026-08-23 17:00:00,LKO11,SKU006,1,1,0,0,45,45,0
ORD0084700,2026-08-23 17:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084701,2026-08-23 17:00:00,LKO11,SKU008,3,3,0,0,14,42,0
ORD0084702,2026-08-23 17:00:00,LKO11,SKU010,3,3,0,0,40,120,0
ORD0084703,2026-08-23 17:00:00,LKO11,SKU011,4,4,0,0,110,440,0
ORD0084704,2026-08-23 17:00:00,LKO11,SKU012,1,0,1,1,20,0,20
ORD0084705,2026-08-23 18:00:00,LKO11,SKU001,5,0,5,1,27,0,135
ORD0084706,2026-08-23 18:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084707,2026-08-23 18:00:00,LKO11,SKU003,2,2,0,0,48,96,0
ORD0084708,2026-08-23 18:00:00,LKO11,SKU004,10,0,10,1,22,0,220
ORD0084709,2026-08-23 18:00:00,LKO11,SKU005,5,0,5,1,35,0,175
ORD0084710,2026-08-23 18:00:00,LKO11,SKU006,4,4,0,0,45,180,0
ORD0084711,2026-08-23 18:00:00,LKO11,SKU007,1,1,0,0,20,20,0
ORD0084712,2026-08-23 18:00:00,LKO11,SKU008,3,1,2,1,14,14,28
ORD0084713,2026-08-23 18:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084714,2026-08-23 18:00:00,LKO11,SKU010,3,3,0,0,40,120,0
ORD0084715,2026-08-23 18:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084716,2026-08-23 18:00:00,LKO11,SKU012,2,0,2,1,20,0,40
ORD0084717,2026-08-23 18:00:00,LKO11,SKU013,2,2,0,0,130,260,0
ORD0084718,2026-08-23 18:00:00,LKO11,SKU014,3,3,0,0,55,165,0
ORD0084719,2026-08-23 19:00:00,LKO11,SKU001,5,0,5,1,27,0,135
ORD0084720,2026-08-23 19:00:00,LKO11,SKU002,5,5,0,0,58,290,0
ORD0084721,2026-08-23 19:00:00,LKO11,SKU003,2,2,0,0,48,96,0
ORD0084722,2026-08-23 19:00:00,LKO11,SKU004,8,0,8,1,22,0,176
ORD0084723,2026-08-23 19:00:00,LKO11,SKU005,5,0,5,1,35,0,175
ORD0084724,2026-08-23 19:00:00,LKO11,SKU006,4,0,4,1,45,0,180
ORD0084725,2026-08-23 19:00:00,LKO11,SKU007,5,3,2,1,20,60,40
ORD0084726,2026-08-23 19:00:00,LKO11,SKU008,3,0,3,1,14,0,42
ORD0084727,2026-08-23 19:00:00,LKO11,SKU009,3,3,0,0,30,90,0
ORD0084728,2026-08-23 19:00:00,LKO11,SKU010,6,6,0,0,40,240,0
ORD0084729,2026-08-23 19:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084730,2026-08-23 19:00:00,LKO11,SKU012,4,0,4,1,20,0,80
ORD0084731,2026-08-23 19:00:00,LKO11,SKU013,1,1,0,0,130,130,0
ORD0084732,2026-08-23 19:00:00,LKO11,SKU015,1,1,0,0,65,65,0
ORD0084733,2026-08-23 19:00:00,LKO11,SKU018,2,2,0,0,40,80,0
ORD0084734,2026-08-23 20:00:00,LKO11,SKU001,11,0,11,1,27,0,297
ORD0084735,2026-08-23 20:00:00,LKO11,SKU002,7,7,0,0,58,406,0
ORD0084736,2026-08-23 20:00:00,LKO11,SKU003,4,4,0,0,48,192,0
ORD0084737,2026-08-23 20:00:00,LKO11,SKU004,11,0,11,1,22,0,242
ORD0084738,2026-08-23 20:00:00,LKO11,SKU005,7,0,7,1,35,0,245
ORD0084739,2026-08-23 20:00:00,LKO11,SKU006,6,0,6,1,45,0,270
ORD0084740,2026-08-23 20:00:00,LKO11,SKU007,7,0,7,1,20,0,140
ORD0084741,2026-08-23 20:00:00,LKO11,SKU008,3,0,3,1,14,0,42
ORD0084742,2026-08-23 20:00:00,LKO11,SKU009,3,3,0,0,30,90,0
ORD0084743,2026-08-23 20:00:00,LKO11,SKU010,4,1,3,1,40,40,120
ORD0084744,2026-08-23 20:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084745,2026-08-23 20:00:00,LKO11,SKU012,8,0,8,1,20,0,160
ORD0084746,2026-08-23 20:00:00,LKO11,SKU013,3,3,0,0,130,390,0
ORD0084747,2026-08-23 20:00:00,LKO11,SKU014,2,2,0,0,55,110,0
ORD0084748,2026-08-23 20:00:00,LKO11,SKU017,1,1,0,0,299,299,0
ORD0084749,2026-08-23 21:00:00,LKO11,SKU001,8,0,8,1,27,0,216
ORD0084750,2026-08-23 21:00:00,LKO11,SKU002,2,2,0,0,58,116,0
ORD0084751,2026-08-23 21:00:00,LKO11,SKU003,8,8,0,0,48,384,0
ORD0084752,2026-08-23 21:00:00,LKO11,SKU004,8,0,8,1,22,0,176
ORD0084753,2026-08-23 21:00:00,LKO11,SKU005,4,0,4,1,35,0,140
ORD0084754,2026-08-23 21:00:00,LKO11,SKU006,3,0,3,1,45,0,135
ORD0084755,2026-08-23 21:00:00,LKO11,SKU007,4,0,4,1,20,0,80
ORD0084756,2026-08-23 21:00:00,LKO11,SKU008,3,0,3,1,14,0,42
ORD0084757,2026-08-23 21:00:00,LKO11,SKU009,4,4,0,0,30,120,0
ORD0084758,2026-08-23 21:00:00,LKO11,SKU010,7,0,7,1,40,0,280
ORD0084759,2026-08-23 21:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084760,2026-08-23 21:00:00,LKO11,SKU012,4,0,4,1,20,0,80
ORD0084761,2026-08-23 21:00:00,LKO11,SKU013,1,1,0,0,130,130,0
ORD0084762,2026-08-23 21:00:00,LKO11,SKU014,1,1,0,0,55,55,0
ORD0084763,2026-08-23 21:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084764,2026-08-23 22:00:00,LKO11,SKU001,3,0,3,1,27,0,81
ORD0084765,2026-08-23 22:00:00,LKO11,SKU002,2,2,0,0,58,116,0
ORD0084766,2026-08-23 22:00:00,LKO11,SKU003,3,0,3,1,48,0,144
ORD0084767,2026-08-23 22:00:00,LKO11,SKU004,4,0,4,1,22,0,88
ORD0084768,2026-08-23 22:00:00,LKO11,SKU005,6,0,6,1,35,0,210
ORD0084769,2026-08-23 22:00:00,LKO11,SKU006,6,0,6,1,45,0,270
ORD0084770,2026-08-23 22:00:00,LKO11,SKU008,1,0,1,1,14,0,14
ORD0084771,2026-08-23 22:00:00,LKO11,SKU009,1,1,0,0,30,30,0
ORD0084772,2026-08-23 22:00:00,LKO11,SKU010,2,0,2,1,40,0,80
ORD0084773,2026-08-23 22:00:00,LKO11,SKU011,2,2,0,0,110,220,0
ORD0084774,2026-08-23 22:00:00,LKO11,SKU012,2,0,2,1,20,0,40
ORD0084775,2026-08-23 22:00:00,LKO11,SKU013,2,2,0,0,130,260,0
ORD0084776,2026-08-23 22:00:00,LKO11,SKU017,2,2,0,0,299,598,0
ORD0084777,2026-08-23 22:00:00,LKO11,SKU018,1,1,0,0,40,40,0
ORD0084778,2026-08-23 23:00:00,LKO11,SKU001,2,0,2,1,27,0,54
ORD0084779,2026-08-23 23:00:00,LKO11,SKU002,2,2,0,0,58,116,0
ORD0084780,2026-08-23 23:00:00,LKO11,SKU003,2,0,2,1,48,0,96
ORD0084781,2026-08-23 23:00:00,LKO11,SKU004,1,0,1,1,22,0,22
ORD0084782,2026-08-23 23:00:00,LKO11,SKU011,1,1,0,0,110,110,0
ORD0084783,2026-08-23 23:00:00,LKO11,SKU012,1,0,1,1,20,0,20
ORD0084784,2026-08-23 23:00:00,LKO11,SKU018,2,2,0,0,40,80,0
ORD0084785,2026-08-24 00:00:00,LKO11,SKU002,1,1,0,0,58,58,0
ORD0084786,2026-08-24 00:00:00,LKO11,SKU003,1,1,0,0,48,48,0
ORD0084787,2026-08-24 00:00:00,LKO11,SKU005,2,2,0,0,35,70,0
